model,network,file,config,node,recall,f1_score,delay,TP,TN,FP,FN,event_missed,false_alarm
LSTM_AE,Net1,all_results_22_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM3,22,0.6284722222222222,0.7718550106609808,107,181,577,0,107,0,0
LSTM_AE,Net1,all_results_23_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM,23,0.9302325581395349,0.963855421686747,36,480,349,0,36,0,0
LSTM_AE,Net1,all_results_23_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM2,23,0.9357142857142857,0.966789667896679,45,655,165,0,45,0,0
LSTM_AE,Net1,all_results_23_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM3,23,0.8985507246376812,0.9465648854961832,28,248,589,0,28,0,0
LSTM_AE,Net1,all_results_31_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM,31,0.8294117647058824,0.9067524115755627,87,423,355,0,87,0,0
LSTM_AE,Net1,all_results_31_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM2,31,0.9686162624821684,0.9840579710144928,22,679,164,0,22,0,0
LSTM_AE,Net1,all_results_31_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM3,31,0.8533834586466166,0.920892494929006,39,227,599,0,39,0,0
LSTM_AE,Net1,all_results_32_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM,32,0.9556840077071291,0.9773399014778326,23,496,346,0,23,0,0
LSTM_AE,Net1,all_results_32_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM2,32,0.9496503496503497,0.9741750358680057,36,679,150,0,36,0,0
LSTM_AE,Net1,all_results_32_LSTM_AUTOENCODER.pkl,LSTM_AUTOENCODER_ALARM3,32,0.9,0.9473684210526315,28,252,585,0,28,0,0
OneClassSVM,CY,all_results_dist1028_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist1028,1.0,0.6351464435146443,0,759,48,872,0,0,1
OneClassSVM,CY,all_results_dist1028_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist1028,1.0,0.8823529411764706,0,1095,292,292,0,0,1
OneClassSVM,CY,all_results_dist1028_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist1028,0.9710144927536232,0.9852941176470589,28,938,713,0,28,0,0
OneClassSVM,CY,all_results_dist1028_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist1028,0.0,0.0,1062,0,617,0,1062,1,0
OneClassSVM,CY,all_results_dist1028_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist1028,1.0,0.9375600384245918,0,976,573,130,0,0,1
OneClassSVM,CY,all_results_dist1332_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist1332,1.0,0.6390882228788518,0,757,67,855,0,0,1
OneClassSVM,CY,all_results_dist1332_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist1332,0.923572744014733,0.9602680708472954,83,1003,593,0,83,0,0
OneClassSVM,CY,all_results_dist1332_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist1332,0.9146722164412071,0.9554347826086956,82,879,718,0,82,0,0
OneClassSVM,CY,all_results_dist1332_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist1332,0.9726415094339622,0.986131037780966,29,1031,619,0,29,0,0
OneClassSVM,CY,all_results_dist1332_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist1332,0.965979381443299,0.9826953329837441,33,937,709,0,33,0,0
OneClassSVM,CY,all_results_dist1363_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist1363,1.0,0.6343501880484748,0,759,45,875,0,0,1
OneClassSVM,CY,all_results_dist1363_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist1363,0.0,0.0,1094,0,585,0,1094,1,0
OneClassSVM,CY,all_results_dist1363_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist1363,1.0,0.838177874186551,0,966,340,373,0,0,1
OneClassSVM,CY,all_results_dist1363_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist1363,0.0,0.0,1062,0,617,0,1062,1,0
OneClassSVM,CY,all_results_dist1363_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist1363,1.0,0.7522157996146436,0,976,60,643,0,0,1
OneClassSVM,CY,all_results_dist1459_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist1459,1.0,0.6354123064043533,0,759,49,871,0,0,1
OneClassSVM,CY,all_results_dist1459_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist1459,0.0,0.0,1093,0,586,0,1093,1,0
OneClassSVM,CY,all_results_dist1459_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist1459,1.0,0.7456580470860672,0,966,54,659,0,0,1
OneClassSVM,CY,all_results_dist1459_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist1459,1.0,0.7884187082405345,0,1062,47,570,0,0,1
OneClassSVM,CY,all_results_dist1459_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist1459,1.0,0.7527959892016969,0,976,62,641,0,0,1
OneClassSVM,CY,all_results_dist1464_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist1464,1.0,0.635678391959799,0,759,50,870,0,0,1
OneClassSVM,CY,all_results_dist1464_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist1464,0.0,0.0,1092,0,587,0,1092,1,0
OneClassSVM,CY,all_results_dist1464_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist1464,0.9699792960662525,0.9847609038360483,29,937,713,0,29,0,0
OneClassSVM,CY,all_results_dist1464_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist1464,1.0,0.7884187082405345,0,1062,47,570,0,0,1
OneClassSVM,CY,all_results_dist1464_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist1464,1.0,0.7527959892016969,0,976,62,641,0,0,1
OneClassSVM,CY,all_results_dist1915_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist1915,1.0,0.6321548821548821,0,751,54,874,0,0,1
OneClassSVM,CY,all_results_dist1915_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist1915,0.9397590361445783,0.968944099378882,65,1014,600,0,65,0,0
OneClassSVM,CY,all_results_dist1915_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist1915,0.0,0.0,955,0,724,0,955,1,0
OneClassSVM,CY,all_results_dist1915_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist1915,1.0,0.7894148341408871,0,1059,55,565,0,0,1
OneClassSVM,CY,all_results_dist1915_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist1915,0.0,0.0,965,0,714,0,965,1,0
OneClassSVM,CY,all_results_dist356_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist356,1.0,0.6347607052896725,0,756,53,870,0,0,1
OneClassSVM,CY,all_results_dist356_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist356,1.0,0.803690036900369,0,1089,58,532,0,0,1
OneClassSVM,CY,all_results_dist356_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist356,1.0,0.7414258188824663,0,962,46,671,0,0,1
OneClassSVM,CY,all_results_dist356_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist356,0.8915094339622641,0.942643391521197,115,945,619,0,115,0,0
OneClassSVM,CY,all_results_dist356_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist356,1.0,0.7489394523717702,0,971,57,651,0,0,1
OneClassSVM,CY,all_results_dist399_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist399,1.0,0.6366723259762309,0,750,73,856,0,0,1
OneClassSVM,CY,all_results_dist399_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist399,0.9454209065679926,0.9719448407037565,59,1022,598,0,59,0,0
OneClassSVM,CY,all_results_dist399_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist399,0.910901467505241,0.9533735600658255,85,869,725,0,85,0,0
OneClassSVM,CY,all_results_dist399_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist399,1.0,0.7883538633818589,0,1056,56,567,0,0,1
OneClassSVM,CY,all_results_dist399_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist399,0.9106957424714434,0.9532608695652174,86,877,716,0,86,0,0
OneClassSVM,CY,all_results_dist485_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist485,1.0,0.6344131257888094,0,754,56,869,0,0,1
OneClassSVM,CY,all_results_dist485_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist485,0.927255985267035,0.9622551361681796,79,1007,593,0,79,0,0
OneClassSVM,CY,all_results_dist485_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist485,0.9114583333333334,0.9536784741144414,85,875,719,0,85,0,0
OneClassSVM,CY,all_results_dist485_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist485,0.9188679245283019,0.9577187807276303,86,974,619,0,86,0,0
OneClassSVM,CY,all_results_dist485_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist485,0.9174406604747162,0.9569429494079655,80,889,710,0,80,0,0
OneClassSVM,CY,all_results_dist606_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,dist606,1.0,0.6355611601513241,0,756,56,867,0,0,1
OneClassSVM,CY,all_results_dist606_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,dist606,0.9283088235294118,0.9628217349857007,78,1010,591,0,78,0,0
OneClassSVM,CY,all_results_dist606_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,dist606,0.9198751300728408,0.9582655826558265,77,884,718,0,77,0,0
OneClassSVM,CY,all_results_dist606_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM4,dist606,0.9368520263901979,0.9673965936739659,67,994,618,0,67,0,0
OneClassSVM,CY,all_results_dist606_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM5,dist606,0.9186405767250257,0.9575952764358562,79,892,708,0,79,0,0
OneClassSVM,Hanoi,all_results_16_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,16,0.9804177545691906,0.990112063282795,15,751,79,0,15,0,0
OneClassSVM,Hanoi,all_results_16_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,16,0.9754385964912281,0.9875666074600356,14,556,275,0,14,0,0
OneClassSVM,Hanoi,all_results_16_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,16,0.9634464751958225,0.9813829787234043,14,369,462,0,14,0,0
OneClassSVM,Hanoi,all_results_18_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,18,0.9817708333333334,0.9908015768725361,14,754,77,0,14,0,0
OneClassSVM,Hanoi,all_results_18_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,18,0.9756944444444444,0.9876977152899824,14,562,269,0,14,0,0
OneClassSVM,Hanoi,all_results_18_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,18,0.9635416666666666,0.9814323607427056,14,370,461,0,14,0,0
OneClassSVM,Hanoi,all_results_20_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,20,0.9817708333333334,0.9908015768725361,14,754,77,0,14,0,0
OneClassSVM,Hanoi,all_results_20_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,20,0.9756944444444444,0.9876977152899824,14,562,269,0,14,0,0
OneClassSVM,Hanoi,all_results_20_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,20,0.9635416666666666,0.9814323607427056,14,370,461,0,14,0,0
OneClassSVM,Hanoi,all_results_22_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,22,0.9817708333333334,0.9908015768725361,14,754,77,0,14,0,0
OneClassSVM,Hanoi,all_results_22_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,22,0.9756521739130435,0.9876760563380281,14,561,270,0,14,0,0
OneClassSVM,Hanoi,all_results_22_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,22,0.9635416666666666,0.9814323607427056,14,370,461,0,14,0,0
OneClassSVM,Hanoi,all_results_25_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,25,0.9817232375979112,0.9907773386034255,14,752,79,0,14,0,0
OneClassSVM,Hanoi,all_results_25_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,25,0.975609756097561,0.9876543209876543,14,560,271,0,14,0,0
OneClassSVM,Hanoi,all_results_25_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,25,0.9633507853403142,0.9813333333333333,14,368,463,0,14,0,0
OneClassSVM,Hanoi,all_results_31_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,31,0.981651376146789,0.9907407407407407,14,749,82,0,14,0,0
OneClassSVM,Hanoi,all_results_31_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,31,0.9754816112084063,0.9875886524822695,14,557,274,0,14,0,0
OneClassSVM,Hanoi,all_results_31_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,31,0.958005249343832,0.9785522788203753,16,365,464,0,16,0,0
OneClassSVM,Hanoi,all_results_5_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,5,0.9817708333333334,0.9908015768725361,14,754,77,0,14,0,0
OneClassSVM,Hanoi,all_results_5_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,5,0.9756944444444444,0.9876977152899824,14,562,269,0,14,0,0
OneClassSVM,Hanoi,all_results_5_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,5,0.9635416666666666,0.9814323607427056,14,370,461,0,14,0,0
OneClassSVM,Hanoi,all_results_9_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM1,9,0.98046875,0.9901380670611439,15,753,77,0,15,0,0
OneClassSVM,Hanoi,all_results_9_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM2,9,0.9756521739130435,0.9876760563380281,14,561,270,0,14,0,0
OneClassSVM,Hanoi,all_results_9_ONE_CLASS_SVM_ALARM.pkl,OneClassSVM3,9,0.9634464751958225,0.9813829787234043,14,369,462,0,14,0,0
OneClassSVM,Net1,all_results_11_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM1,11,0.9131274131274131,0.9545913218970736,45,473,327,0,45,0,0
OneClassSVM,Net1,all_results_11_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM2,11,0.9525179856115108,0.9756816507000737,33,662,150,0,33,0,0
OneClassSVM,Net1,all_results_11_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM3,11,0.8860294117647058,0.9395711500974658,31,241,573,0,31,0,0
OneClassSVM,Net1,all_results_12_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM1,12,1.0,0.8641571194762684,0,528,151,166,0,0,1
OneClassSVM,Net1,all_results_12_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM2,12,0.8898426323319027,0.9417108251324754,77,622,146,0,77,0,0
OneClassSVM,Net1,all_results_12_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM3,12,0.8483754512635379,0.91796875,42,235,568,0,42,0,0
OneClassSVM,Net1,all_results_13_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM1,13,1.0,0.859983429991715,0,519,157,169,0,0,1
OneClassSVM,Net1,all_results_13_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM2,13,0.9568345323741008,0.9779411764705882,30,665,150,0,30,0,0
OneClassSVM,Net1,all_results_13_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM3,13,0.9301470588235294,0.9638095238095238,19,253,573,0,19,0,0
OneClassSVM,Net1,all_results_21_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM1,21,1.0,0.8552412645590682,0,514,157,174,0,0,1
OneClassSVM,Net1,all_results_21_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM2,21,0.9376770538243626,0.9678362573099415,44,662,139,0,44,0,0
OneClassSVM,Net1,all_results_21_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM3,21,0.8921933085501859,0.9430255402750491,29,240,576,0,29,0,0
OneClassSVM,Net1,all_results_22_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM1,22,0.8977272727272727,0.9461077844311377,54,474,317,0,54,0,0
OneClassSVM,Net1,all_results_22_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM2,22,0.9208333333333333,0.9587852494577006,57,663,125,0,57,0,0
OneClassSVM,Net1,all_results_22_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM3,22,0.8472222222222222,0.9172932330827067,44,244,557,0,44,0,0
OneClassSVM,Net1,all_results_23_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM1,23,0.9457364341085271,0.9721115537848606,28,488,329,0,28,0,0
OneClassSVM,Net1,all_results_23_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM2,23,0.9742857142857143,0.9869753979739508,18,682,145,0,18,0,0
OneClassSVM,Net1,all_results_23_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM3,23,1.0,0.8846153846153846,0,276,497,72,0,0,1
OneClassSVM,Net1,all_results_31_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM1,31,0.9607843137254902,0.98,20,490,335,0,20,0,0
OneClassSVM,Net1,all_results_31_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM2,31,0.9443651925820257,0.971386647101981,39,662,144,0,39,0,0
OneClassSVM,Net1,all_results_31_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM3,31,0.8947368421052632,0.9444444444444444,28,238,579,0,28,0,0
OneClassSVM,Net1,all_results_32_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM1,32,0.9460500963391136,0.9722772277227723,28,491,326,0,28,0,0
OneClassSVM,Net1,all_results_32_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM2,32,0.965034965034965,0.9822064056939501,25,690,130,0,25,0,0
OneClassSVM,Net1,all_results_32_ONE_CLASS_SVM_ALARM_net1.pkl,OneClassSVM3,32,0.8857142857142857,0.9393939393939394,32,248,565,0,32,0,0
SVR,CY,all_results_dist1028_SVR_ALARM.pkl,SVR1,dist1028,1.0,0.6912568306010929,0,759,4,678,0,0,1
SVR,CY,all_results_dist1028_SVR_ALARM.pkl,SVR2,dist1028,0.0,0.0,1095,0,346,0,1095,1,0
SVR,CY,all_results_dist1028_SVR_ALARM.pkl,SVR3,dist1028,0.994824016563147,0.9974052932018682,5,961,475,0,5,0,0
SVR,CY,all_results_dist1028_SVR_ALARM.pkl,SVR4,dist1028,0.0,0.0,1062,0,379,0,1062,1,0
SVR,CY,all_results_dist1028_SVR_ALARM.pkl,SVR5,dist1028,1.0,0.830284985112718,0,976,66,399,0,0,1
SVR,CY,all_results_dist1332_SVR_ALARM.pkl,SVR1,dist1332,1.0,0.6999537679149329,0,757,35,649,0,0,1
SVR,CY,all_results_dist1332_SVR_ALARM.pkl,SVR2,dist1332,0.9898710865561694,0.994909763998149,11,1075,355,0,11,0,0
SVR,CY,all_results_dist1332_SVR_ALARM.pkl,SVR3,dist1332,0.9947970863683663,0.9973917579551382,5,956,480,0,5,0,0
SVR,CY,all_results_dist1332_SVR_ALARM.pkl,SVR4,dist1332,0.9933962264150943,0.9966871746332229,7,1053,381,0,7,0,0
SVR,CY,all_results_dist1332_SVR_ALARM.pkl,SVR5,dist1332,1.0,0.8497590889180903,0,970,128,343,0,0,1
SVR,CY,all_results_dist1363_SVR_ALARM.pkl,SVR1,dist1363,1.0,0.6912568306010929,0,759,4,678,0,0,1
SVR,CY,all_results_dist1363_SVR_ALARM.pkl,SVR2,dist1363,0.0,0.0,1094,0,347,0,1094,1,0
SVR,CY,all_results_dist1363_SVR_ALARM.pkl,SVR3,dist1363,0.994824016563147,0.9974052932018682,5,961,475,0,5,0,0
SVR,CY,all_results_dist1363_SVR_ALARM.pkl,SVR4,dist1363,0.0,0.0,1062,0,379,0,1062,1,0
SVR,CY,all_results_dist1363_SVR_ALARM.pkl,SVR5,dist1363,1.0,0.9164319248826291,0,976,287,178,0,0,1
SVR,CY,all_results_dist1459_SVR_ALARM.pkl,SVR1,dist1459,1.0,0.6912568306010929,0,759,4,678,0,0,1
SVR,CY,all_results_dist1459_SVR_ALARM.pkl,SVR2,dist1459,0.0,0.0,1093,0,348,0,1093,1,0
SVR,CY,all_results_dist1459_SVR_ALARM.pkl,SVR3,dist1459,0.9937888198757764,0.9968847352024922,6,960,475,0,6,0,0
SVR,CY,all_results_dist1459_SVR_ALARM.pkl,SVR4,dist1459,0.0,0.0,1062,0,379,0,1062,1,0
SVR,CY,all_results_dist1459_SVR_ALARM.pkl,SVR5,dist1459,1.0,0.9151429910923582,0,976,284,181,0,0,1
SVR,CY,all_results_dist1464_SVR_ALARM.pkl,SVR1,dist1464,1.0,0.6912568306010929,0,759,4,678,0,0,1
SVR,CY,all_results_dist1464_SVR_ALARM.pkl,SVR2,dist1464,0.8195970695970696,0.9008555611474585,197,895,349,0,197,0,0
SVR,CY,all_results_dist1464_SVR_ALARM.pkl,SVR3,dist1464,0.9937888198757764,0.9968847352024922,6,960,475,0,6,0,0
SVR,CY,all_results_dist1464_SVR_ALARM.pkl,SVR4,dist1464,0.0,0.0,1062,0,379,0,1062,1,0
SVR,CY,all_results_dist1464_SVR_ALARM.pkl,SVR5,dist1464,0.9948770491803278,0.997431946584489,5,971,465,0,5,0,0
SVR,CY,all_results_dist1915_SVR_ALARM.pkl,SVR1,dist1915,1.0,0.6880439761795694,0,751,9,681,0,0,1
SVR,CY,all_results_dist1915_SVR_ALARM.pkl,SVR2,dist1915,0.9471733086190918,0.9728700618752975,57,1022,362,0,57,0,0
SVR,CY,all_results_dist1915_SVR_ALARM.pkl,SVR3,dist1915,0.9916230366492147,0.9957939011566772,8,947,486,0,8,0,0
SVR,CY,all_results_dist1915_SVR_ALARM.pkl,SVR4,dist1915,0.9943342776203966,0.9971590909090909,6,1053,382,0,6,0,0
SVR,CY,all_results_dist1915_SVR_ALARM.pkl,SVR5,dist1915,0.9865284974093265,0.9932185706833594,13,952,476,0,13,0,0
SVR,CY,all_results_dist356_SVR_ALARM.pkl,SVR1,dist356,1.0,0.6894664842681258,0,756,4,681,0,0,1
SVR,CY,all_results_dist356_SVR_ALARM.pkl,SVR2,dist356,0.9696969696969697,0.9846153846153847,33,1056,352,0,33,0,0
SVR,CY,all_results_dist356_SVR_ALARM.pkl,SVR3,dist356,0.997920997920998,0.9989594172736732,2,960,479,0,2,0,0
SVR,CY,all_results_dist356_SVR_ALARM.pkl,SVR4,dist356,0.0,0.0,1060,0,381,0,1060,1,0
SVR,CY,all_results_dist356_SVR_ALARM.pkl,SVR5,dist356,1.0,0.8176842105263158,0,971,37,433,0,0,1
SVR,CY,all_results_dist399_SVR_ALARM.pkl,SVR1,dist399,1.0,0.6918819188191881,0,750,23,668,0,0,1
SVR,CY,all_results_dist399_SVR_ALARM.pkl,SVR2,dist399,0.8843663274745606,0.9386352479135984,125,956,360,0,125,0,0
SVR,CY,all_results_dist399_SVR_ALARM.pkl,SVR3,dist399,0.0,0.0,954,0,487,0,954,1,0
SVR,CY,all_results_dist399_SVR_ALARM.pkl,SVR4,dist399,0.9962121212121212,0.9981024667931688,4,1052,385,0,4,0,0
SVR,CY,all_results_dist399_SVR_ALARM.pkl,SVR5,dist399,0.0,0.0,963,0,478,0,963,1,0
SVR,CY,all_results_dist485_SVR_ALARM.pkl,SVR1,dist485,1.0,0.6882701962574167,0,754,4,683,0,0,1
SVR,CY,all_results_dist485_SVR_ALARM.pkl,SVR2,dist485,0.8922651933701657,0.9430656934306569,117,969,355,0,117,0,0
SVR,CY,all_results_dist485_SVR_ALARM.pkl,SVR3,dist485,0.0,0.0,960,0,481,0,960,1,0
SVR,CY,all_results_dist485_SVR_ALARM.pkl,SVR4,dist485,0.8990566037735849,0.9468455042225534,107,953,381,0,107,0,0
SVR,CY,all_results_dist485_SVR_ALARM.pkl,SVR5,dist485,0.9236326109391125,0.9603004291845494,74,895,472,0,74,0,0
SVR,CY,all_results_dist606_SVR_ALARM.pkl,SVR1,dist606,1.0,0.6932599724896836,0,756,16,669,0,0,1
SVR,CY,all_results_dist606_SVR_ALARM.pkl,SVR2,dist606,0.9503676470588235,0.9745523091423186,54,1034,353,0,54,0,0
SVR,CY,all_results_dist606_SVR_ALARM.pkl,SVR3,dist606,0.9386056191467221,0.9683306494900698,59,902,480,0,59,0,0
SVR,CY,all_results_dist606_SVR_ALARM.pkl,SVR4,dist606,0.9868049010367578,0.9933586337760911,14,1047,380,0,14,0,0
SVR,CY,all_results_dist606_SVR_ALARM.pkl,SVR5,dist606,0.94129763130793,0.9697612732095491,57,914,470,0,57,0,0
SVR,Hanoi,all_results_16_SVR_ALARM.pkl,SVR1,16,0.9921671018276762,0.9960681520314548,6,760,51,0,6,0,0
SVR,Hanoi,all_results_16_SVR_ALARM.pkl,SVR2,16,0.9929824561403509,0.9964788732394366,4,566,247,0,4,0,0
SVR,Hanoi,all_results_16_SVR_ALARM.pkl,SVR3,16,0.9843342036553525,0.9921052631578947,6,377,434,0,6,0,0
SVR,Hanoi,all_results_18_SVR_ALARM.pkl,SVR1,18,0.9869791666666666,0.9934469200524246,10,758,49,0,10,0,0
SVR,Hanoi,all_results_18_SVR_ALARM.pkl,SVR2,18,0.984375,0.9921259842519685,9,567,241,0,9,0,0
SVR,Hanoi,all_results_18_SVR_ALARM.pkl,SVR3,18,0.9895833333333334,0.9947643979057592,4,380,433,0,4,0,0
SVR,Hanoi,all_results_20_SVR_ALARM.pkl,SVR1,20,0.9908854166666666,0.9954218443427076,7,761,49,0,7,0,0
SVR,Hanoi,all_results_20_SVR_ALARM.pkl,SVR2,20,0.9861111111111112,0.993006993006993,8,568,241,0,8,0,0
SVR,Hanoi,all_results_20_SVR_ALARM.pkl,SVR3,20,0.9869791666666666,0.9934469200524246,5,379,433,0,5,0,0
SVR,Hanoi,all_results_22_SVR_ALARM.pkl,SVR1,22,0.9934895833333334,0.9967341606792945,5,763,49,0,5,0,0
SVR,Hanoi,all_results_22_SVR_ALARM.pkl,SVR2,22,0.9930434782608696,0.9965095986038395,4,571,242,0,4,0,0
SVR,Hanoi,all_results_22_SVR_ALARM.pkl,SVR3,22,0.9869791666666666,0.9934469200524246,5,379,433,0,5,0,0
SVR,Hanoi,all_results_25_SVR_ALARM.pkl,SVR1,25,0.9934725848563969,0.9967256057629339,5,761,51,0,5,0,0
SVR,Hanoi,all_results_25_SVR_ALARM.pkl,SVR2,25,0.9930313588850174,0.9965034965034965,4,570,243,0,4,0,0
SVR,Hanoi,all_results_25_SVR_ALARM.pkl,SVR3,25,0.9842931937172775,0.9920844327176781,6,376,435,0,6,0,0
SVR,Hanoi,all_results_31_SVR_ALARM.pkl,SVR1,31,0.9934469200524246,0.9967126890203813,5,758,54,0,5,0,0
SVR,Hanoi,all_results_31_SVR_ALARM.pkl,SVR2,31,0.9929947460595446,0.9964850615114236,4,567,246,0,4,0,0
SVR,Hanoi,all_results_31_SVR_ALARM.pkl,SVR3,31,0.9816272965879265,0.990728476821192,7,374,436,0,7,0,0
SVR,Hanoi,all_results_5_SVR_ALARM.pkl,SVR1,5,0.9934895833333334,0.9967341606792945,5,763,49,0,5,0,0
SVR,Hanoi,all_results_5_SVR_ALARM.pkl,SVR2,5,0.9861111111111112,0.993006993006993,8,568,241,0,8,0,0
SVR,Hanoi,all_results_5_SVR_ALARM.pkl,SVR3,5,0.9895833333333334,0.9947643979057592,4,380,433,0,4,0,0
