pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
252.35348510742188,158.16563415527344,83.29072570800781,85.68824005126953,114.33975982666016,92.1852035522461,92.91486358642578,110.21953582763672,94.22840118408203,0.0,36.57600021362305,1710.88134765625,1300.6866455078125,-51.768226623535156,296.5914306640625,81.03333282470703,52.557552337646484,-1564.7034912109375,383.7240295410156,-229.46133422851562,-65.065673828125,64.706787109375,-40.30088424682617,1710.88134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.03546142578125,161.20155334472656,87.47947692871094,89.85723114013672,118.02912902832031,96.23995971679688,96.98111724853516,113.95802307128906,98.15673828125,0.0,40.7803840637207,1697.5574951171875,1290.2606201171875,-51.13260269165039,294.11138916015625,80.39771270751953,52.13987731933594,-1551.3797607421875,380.8262939453125,-227.19921875,-64.4300537109375,64.28910827636719,-39.88320541381836,1697.5574951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.91393280029297,84.91393280029297,88.16561889648438,89.46218872070312,87.64220428466797,89.22651672363281,90.74716186523438,87.35600280761719,84.23619842529297,0.0,42.45795440673828,-0.00019239343237131834,-52.43595504760742,25.032634735107422,-11.790773391723633,4.232531547546387,3.1808619499206543,146.17819213867188,25.965166091918945,51.49681091308594,11.735154151916504,15.330116271972656,9.075833320617676,0.0,0.0,0.4104530957336137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.52114868164062,84.52114868164062,87.77284240722656,89.06940460205078,87.24942016601562,88.83373260498047,90.35437774658203,86.96321868896484,83.84341430664062,0.0,42.06517028808594,-0.00019126100232824683,-52.43595504760742,25.032634735107422,-11.790773391723633,4.232531547546387,3.1808619499206543,146.1781768798828,25.965166091918945,51.49681091308594,11.735154151916504,15.33011531829834,9.075833320617676,0.0,0.0,0.41045233212321247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.17980194091797,84.17980194091797,87.38252258300781,88.72181701660156,86.96250915527344,88.52863311767578,90.05120086669922,86.73180389404297,83.60028076171875,0.0,41.672386169433594,-0.00019040594634134322,-45.20147705078125,22.372249603271484,-9.713529586791992,2.6733860969543457,3.451475143432617,129.5779266357422,23.475833892822266,46.14169692993164,10.502351760864258,13.645888328552246,8.323285102844238,0.0,0.0,0.4104523256955497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.83161926269531,83.83161926269531,87.03434753417969,88.3736343383789,86.61433410644531,88.18045806884766,89.7030258178711,86.38362121582031,83.2520980834961,0.0,41.3242073059082,-0.0001884039957076311,-45.2015495300293,22.372295379638672,-9.713544845581055,2.6733999252319336,3.451479434967041,129.57814025878906,23.475879669189453,46.141780853271484,10.50236701965332,13.645920753479004,8.323308944702148,0.0,0.0,0.4630353951690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.48344421386719,83.48344421386719,86.68616485595703,88.02545928955078,86.26615142822266,87.832275390625,89.35484313964844,86.03543853759766,82.90391540527344,0.0,40.97603225708008,-0.00018810678739100695,-45.2015495300293,22.372295379638672,-9.713544845581055,2.6733996868133545,3.451479196548462,129.57814025878906,23.475879669189453,46.14177703857422,10.50236701965332,13.645920753479004,8.323307991027832,0.0,0.0,0.4630345540048822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.13526153564453,83.13526153564453,86.3379898071289,87.67727661132812,85.91797637939453,87.48410034179688,89.00666809082031,85.68726348876953,82.55574035644531,0.0,40.62785339355469,-0.00018637528410181403,-45.20154571533203,22.372295379638672,-9.713544845581055,2.6733996868133545,3.451479196548462,129.57814025878906,23.47587776184082,46.14177703857422,10.50236701965332,13.645920753479004,8.323307991027832,0.0,0.0,0.4630345435866173,0.0,0.0,0.4104282442872339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.82164764404297,82.82164764404297,85.99195861816406,87.37430572509766,85.66078186035156,87.21849822998047,88.74022674560547,85.47406768798828,82.38648986816406,0.0,40.2796745300293,-0.00018578910385258496,-39.81342315673828,19.385196685791016,-8.612324714660645,3.4288055896759033,2.306201696395874,113.4882583618164,20.631900787353516,40.54854202270508,9.387203216552734,12.17280101776123,7.020642280578613,0.0,0.0,0.4630345863443039,0.0,0.0,0.4104223064253608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.5167007446289,82.5167007446289,85.68701171875,87.0693588256836,85.35584259033203,86.9135513305664,88.4352798461914,85.16912078857422,82.08153533935547,0.0,39.974727630615234,-0.00018432791694067419,-39.81349182128906,19.385242462158203,-8.612336158752441,3.428818941116333,2.306201457977295,113.48848724365234,20.631946563720703,40.548622131347656,9.387219429016113,12.172828674316406,7.020669460296631,0.0,0.4104163686492859,0.5286815464444252,0.4104163686496544,0.0,0.41041636864939357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.21175384521484,82.21175384521484,85.38206481933594,86.76441955566406,85.05089569091797,86.60860443115234,88.13033294677734,84.86417388916016,81.77659606933594,0.0,39.66978454589844,-0.0001828550739446655,-39.81349182128906,19.38524055480957,-8.612335205078125,3.428818941116333,2.306201219558716,113.48847961425781,20.631946563720703,40.548622131347656,9.387219429016113,12.172828674316406,7.020669460296631,0.0,0.4104104309592234,0.5286804419089488,0.41041043095959195,0.0,0.4630095724800054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.90680694580078,81.90680694580078,85.0771255493164,86.45947265625,84.7459487915039,86.30365753173828,87.82538604736328,84.5592269897461,81.47164916992188,0.0,39.364837646484375,-0.0001819632452679798,-39.81349182128906,19.38524055480957,-8.612335205078125,3.428818941116333,2.306201219558716,113.48847961425781,20.631946563720703,40.548622131347656,9.387219429016113,12.172828674316406,7.020669460296631,0.0,0.4104044933550642,0.528680421506966,0.4104044933554327,0.0,0.4630028738988877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.62202453613281,81.62202453613281,84.7734375,86.1743392944336,84.5024185180664,86.05506896972656,87.57825469970703,84.34370422363281,81.24882507324219,0.0,39.05989074707031,-0.00018166621157433838,-36.3637809753418,17.97018814086914,-7.888303279876709,1.9748213291168213,2.5266811847686768,103.05558013916016,18.320423126220703,36.30290222167969,8.0922212600708,11.150405883789062,6.635972499847412,0.0,0.46299617639492185,0.5286804211301191,0.4174071663743513,0.0,0.4629961754146817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.3451156616211,81.3451156616211,84.49652862548828,85.89743041992188,84.22550964355469,85.77816009521484,87.30133819580078,84.06678771972656,80.97191619873047,0.0,38.782981872558594,-0.00018106985953636467,-36.363853454589844,17.970232009887695,-7.888321399688721,1.9748344421386719,2.5266873836517334,103.05580139160156,18.320466995239258,36.302982330322266,8.09223747253418,11.150440216064453,6.635993480682373,0.0,0.46298947800761164,0.5822016727800067,0.46298947104182075,0.0,0.4629894770273858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
