timestep,node,chlorine_concentration,arsenic_concentration
499,22,0.1627443729549123,6.460900022860196
499,23,0.0974879327413237,4.267782052197655
499,31,2.017976436667745e-05,0.0015452846028409
500,32,0.0947028408751665,4.809471441644643
500,10,0.0,0.0
500,11,0.1370763148970062,6.43363256339274
500,12,0.1930397140143077,6.509407679038722
500,13,0.1409248418837672,6.43769882653837
500,21,0.0944152321015155,4.901320010481777
500,22,0.1570942806961278,6.464107323069223
500,23,0.0783474047677873,4.083877912452087
500,31,0.0994334968332238,4.749788811586535
501,32,0.0,0.0
501,10,0.0,0.0
501,11,0.0,0.0
501,12,0.164696344897658,6.482838493382778
501,13,0.1335003943282638,6.436475106233687
501,21,0.1118726661463694,6.385943091673775
501,22,0.1301078334551652,6.432059313786469
501,23,4.7896774376517206e-08,2.072597711470927e-06
501,31,0.0934798207333833,4.772505107839881
502,32,0.0848969680596428,4.729776124926122
502,10,0.0,0.0
502,11,0.0,0.0
502,12,0.0198755608313594,0.9095867433681184
502,13,0.1034983464979242,6.3886850623274425
502,21,0.0,0.0
502,22,0.0198360992615854,1.0588888217504822
502,23,0.0168589272950524,0.9654736810749772
502,31,0.0771917250261357,4.862728356750552
503,32,0.0697625843258757,4.837099448828521
503,10,0.0,0.0
503,11,0.0,0.0
503,12,0.013176129793105,0.8872173240711747
503,13,0.0852228051371206,6.329563334225771
503,21,0.0,0.0
503,22,0.0066126838527854,0.4615439107493915
503,23,0.0864858471469435,6.352233347711163
503,31,0.0,0.0
504,32,0.0732471002431395,5.634364375110655
504,10,0.0,0.0
504,11,0.0,0.0
504,12,0.2105006691261599,5.420796441104463
504,13,0.0784039130217427,6.359290057809676
504,21,0.0,0.0
504,22,0.0,0.0
504,23,0.0927101757910315,6.395422455411838
504,31,0.0,0.0
505,32,0.0482888632546631,3.886154292064788
505,10,0.0,0.0
505,11,0.0,0.0
505,12,0.2082011583189129,5.420210934851871
505,13,0.0839735135030904,6.39571429786451
505,21,0.0,0.0
505,22,0.0088143570999401,0.5648228763067016
505,23,0.0694404912129405,6.305838406524876
505,31,0.0,0.0
506,32,0.0441131305573627,3.5053508338213843
506,10,0.0,0.0
506,11,0.0,0.0
506,12,0.2240101347285581,5.419402495247406
506,13,0.083223790503809,6.393719280955439
506,21,0.0,0.0
506,22,0.1683490938932212,5.3762610740248125
506,23,0.0582631283898202,6.07560955982125
506,31,0.0,0.0
507,32,0.0,0.0
507,10,0.0,0.0
507,11,0.0,0.0
507,12,0.2268831643645869,5.418851169799161
507,13,0.0877763464382163,4.091173216880595
507,21,0.0,0.0
507,22,0.1652340183775094,5.374813881754622
507,23,0.0194047469387228,2.4067632734442124
507,31,0.0,0.0
508,32,0.0064469577139706,0.4398897468876901
508,10,0.0,0.0
508,11,0.1417604390524806,5.349709554800088
508,12,0.2375762867686952,5.41821458325494
508,13,0.1443695305917875,5.3527694674426805
508,21,0.0,0.0
508,22,0.1766868239629127,5.369402921575217
508,23,0.0189283218530147,2.457563942116435
508,31,0.0,0.0
509,32,0.0914139807001355,3.635877026586154
509,10,0.0,0.0
509,11,0.1449306796109382,5.34474610337284
509,12,0.2367599668198228,5.417819811227544
509,13,0.1533370546483191,5.344732682646815
509,21,0.0,0.0
509,22,0.1781030439531425,5.36731240163516
509,23,0.0481785016932525,6.341262352014688
509,31,0.0,0.0
510,32,0.0945048349014815,4.252625709767142
510,10,0.0,0.0
510,11,0.1494584098384584,5.339833050114197
510,12,0.2430521552157604,5.417339838097327
510,13,0.1531424435245044,5.341900501853817
510,21,0.0,0.0
510,22,0.1853807193390764,5.363067218822747
510,23,0.0442586722123218,6.250483965164303
510,31,0.0,0.0
511,32,0.1025577195991774,4.33537859255585
511,10,0.0,0.0
511,11,0.1497043984526073,5.337307767659928
511,12,0.243520583051398,5.41699944311356
511,13,0.1560020340336747,5.338000123496103
511,21,0.0694196061549339,3.3374968859943963
511,22,0.1840506798651744,5.3621296760358925
511,23,0.0423112803732909,5.470077635995054
511,31,0.0,0.0
512,32,0.1042524276479887,4.381053073113207
512,10,0.0,0.0
512,11,0.155494432547367,5.331490819231568
512,12,0.2476238544048377,5.4166257245390685
512,13,0.1588109256351753,5.335178788186809
512,21,0.0699557532606584,3.834821444988776
512,22,0.188247928616997,5.359436291306621
512,23,0.0566266532195935,3.3129978180025
512,31,0.0,0.0
513,32,0.1082864249381562,4.376227639057555
513,10,0.0,0.0
513,11,0.15378526795854,5.330152712182367
513,12,0.2414459744065221,5.416468456063962
513,13,0.1608159829651774,5.334322476816983
513,21,0.0801655756030049,4.108142289356256
513,22,0.1888419148813487,5.359228555818713
513,23,0.0603612434768083,3.701572969984784
513,31,0.0,0.0
514,32,0.103857461787338,4.195058275671531
514,10,0.0,0.0
514,11,0.1581120473873842,5.327596185485507
514,12,0.2397103706826039,5.416256920147382
514,13,0.162942442115521,5.332363152008884
514,21,0.0775896960193163,3.954947267670659
514,22,0.1925634753065898,5.3584515404580335
514,23,0.0615185890288062,3.5559685708591453
514,31,0.0,0.0
515,32,0.1067064649810964,4.218534819581971
515,10,0.0,0.0
515,11,0.1591145286809679,5.327820045973056
515,12,0.2357788681460918,5.416107914882941
515,13,0.1658187676699513,5.332158163293949
515,21,0.0842637788639965,4.165753212211902
515,22,0.1887312118037168,5.36077253750358
515,23,0.062476554263439,3.5903903166107867
515,31,0.0541689111944966,3.8130350563522897
516,32,0.1113942526575165,4.349701768585587
516,10,0.0,0.0
516,11,0.162909352656493,5.327120437912695
516,12,0.2337213936667289,5.41594711062168
516,13,0.1645245754611521,5.33274106584503
516,21,0.0822472797025527,4.08555963604026
516,22,0.1878617727201019,5.361476149708319
516,23,0.0664148324545863,3.6631234167082303
516,31,0.0555635744792844,4.095744305471971
517,32,0.0,0.0
517,10,0.0,0.0
517,11,0.0,0.0
517,12,0.0731560883384876,2.1704149972907727
517,13,0.14858177465296,5.315659765752444
517,21,0.1444194484923749,5.288175969769927
517,22,0.1033423224433824,5.277044037982683
517,23,0.0067127444323793,0.5189714980092077
517,31,0.0615878010196057,3.956346559999784
518,32,0.0563882347913792,3.9469822768471614
518,10,0.0,0.0
518,11,0.0,0.0
518,12,0.023239622138452,0.8371159438926536
518,13,0.1062252529870355,5.272697867096189
518,21,0.0,0.0
518,22,0.0132563363236914,0.5287757000917456
518,23,0.0141939103385864,0.915688527521438
518,31,0.0993701717568599,5.268211016075328
519,32,0.0840480338621864,5.063331295881791
519,10,0.0,0.0
519,11,0.0,0.0
519,12,0.0080420102289425,0.3070012110739847
519,13,0.0072184309908304,0.5629951444018507
519,21,0.0,0.0
519,22,0.0,0.0
519,23,0.1011628888426093,5.266767989603712
519,31,0.0,0.0
520,32,0.0645353438294561,4.197720262728785
520,10,0.0,0.0
520,11,0.0,0.0
520,12,0.2241718996589948,4.523982806623936
520,13,0.0900677799007991,5.255131429535633
520,21,0.0,0.0
520,22,0.0,0.0
520,23,0.0976503054162879,5.264989870634984
520,31,0.0,0.0
521,32,0.0514612665036223,3.89494012344337
521,10,0.0,0.0
521,11,0.0,0.0
521,12,0.2226614209056205,4.52331141751354
521,13,0.1083049931065355,5.277107085394362
521,21,0.0,0.0
521,22,0.0120826142375706,0.5290923722525683
521,23,0.072327676112791,5.253201208689894
521,31,0.0,0.0
522,32,0.0283454276663904,3.1403775195971657
522,10,0.0,0.0
522,11,0.0,0.0
522,12,0.2282016701060925,4.52260213755215
522,13,0.1072938279883702,5.280356857227946
522,21,0.0,0.0
522,22,0.1851805917708881,4.482787566009838
522,23,0.0401336358525402,2.5304499362512325
522,31,0.0,0.0
523,32,1.6819441959097943e-06,0.0001056283273626
523,10,0.0,0.0
523,11,0.022998739740333,0.5440976840368258
523,12,0.233239895070418,4.5219507037024
523,13,0.15444747966496,4.110361694209273
523,21,0.0,0.0
523,22,0.1829773284855061,4.481384235242937
523,23,0.0195586055698685,1.8166417643765047
523,31,0.0,0.0
524,32,0.0096273661140031,0.4243266700117111
524,10,0.0,0.0
524,11,0.1604072536971847,4.4571370260763175
524,12,0.2352222751449756,4.521389998175438
524,13,0.1639485871553845,4.461279943119716
524,21,0.0,0.0
524,22,0.1867267097410368,4.47878286360673
524,23,0.0218249190918728,2.6037117569634853
524,31,0.0,0.0
525,32,0.111831150007474,3.492447833548362
525,10,0.0,0.0
525,11,0.1587670855483799,4.454804835802107
525,12,0.2478930455065295,4.520715221268802
525,13,0.1665695393815849,4.457486363460885
525,21,0.0,0.0
525,22,0.1898977662564165,4.47615872504892
525,23,0.0591221141506865,5.220435429029127
525,31,0.0,0.0
526,32,0.1058322563385018,3.3923682195885445
526,10,0.0,0.0
526,11,0.1605270499707814,4.451102341946331
526,12,0.2621855844528405,4.520044404401562
526,13,0.1676664610517829,4.454232193727116
526,21,0.0,0.0
526,22,0.1897137235738828,4.473309145940228
526,23,0.0622566019106365,5.222139957940715
526,31,0.0,0.0
527,32,0.1135175469732064,3.630744819022447
527,10,0.0,0.0
527,11,0.1615410088696079,4.446199186140918
527,12,0.2846118695428386,4.519256775273079
527,13,0.1662766254926893,4.45065067525846
527,21,0.0720056469577594,2.3240303262556075
527,22,0.1973330095491912,4.46729736394479
527,23,0.0553724847301619,4.442924719971056
527,31,0.0,0.0
528,32,0.1072509494306437,3.489895471466656
528,10,0.0,0.0
528,11,0.1596359355484597,4.441531304746796
528,12,0.3072044823068697,4.51846713837914
528,13,0.1637585516477141,4.445886936619355
528,21,0.0823746198348579,3.195975782584045
528,22,0.1994070981721405,4.4619109377713
528,23,0.0520586549300976,4.013068443157801
528,31,0.0,0.0
529,32,0.1062910096817707,3.4817847601292224
529,10,0.0,0.0
529,11,0.1611921231206811,4.434045177629501
529,12,0.345822386441145,4.517338707992108
529,13,0.1681598621995067,4.436475301854598
529,21,0.0774275516858264,3.1119888987940216
529,22,0.2004482478541454,4.454817484262116
529,23,0.0675660453128389,2.9257642490631843
529,31,0.0,0.0
530,32,0.1053034458414939,3.547897524687955
530,10,0.0,0.0
530,11,0.1588003384150777,4.426586769882617
530,12,0.4040495299622713,4.515657148995904
530,13,0.1660835118620628,4.428767926266356
530,21,0.0734643261692427,3.0220238424696397
530,22,0.2115511080614907,4.442066415144164
530,23,0.0619003814568761,2.801780529123602
530,31,0.0,0.0
531,32,0.1053504714535383,3.665122319948768
531,10,0.0,0.0
531,11,0.162198959565709,4.414406309206153
531,12,0.4511590947226911,4.514098729317117
531,13,0.1656805202643455,4.4180846484733065
531,21,0.0716177496089616,3.038202088562964
531,22,0.2107563248885553,4.4316741878526456
531,23,0.0606496355858712,2.8663903115728284
531,31,0.0,0.0
532,32,0.1024164424186112,3.584949954354557
532,10,0.0,0.0
532,11,0.1556964670101735,4.40753629569334
532,12,0.508756752976224,4.512085844387479
532,13,0.1664429990666905,4.405894574198805
532,21,0.0666644087734835,2.924605484167378
532,22,0.2134643515101367,4.419428596824181
532,23,0.0572632427765834,2.7986680596500872
532,31,0.0,0.0
533,32,0.1093036387320044,3.919733947748877
533,10,0.0,0.0
533,11,0.1620245783959032,4.389740635635449
533,12,0.5503501034974945,4.510451655881067
533,13,0.1660120677439636,4.393953494806385
533,21,0.0657732358155572,3.003597026226736
533,22,0.2317282268063143,4.396795734717134
533,23,0.0580697127009918,2.95298190170348
533,31,0.0073014971049996,0.1831183334098166
534,32,0.1015438126216206,3.638494946115429
534,10,0.0,0.0
534,11,0.1554672142929961,4.38281265586201
534,12,0.5578605608454543,4.509962605309718
534,13,0.1691388961002977,4.379182050993402
534,21,0.0631551137769611,3.036697828674281
534,22,0.2239565933599406,4.388584854323002
534,23,0.0526388089441204,2.8085407993655496
534,31,0.0559574901956987,3.16778797710517
535,32,0.0940263229461149,3.4692417475828066
535,10,0.0,0.0
535,11,0.1618233798815849,4.364868916721457
535,12,0.5583327975331697,4.509738531411824
535,13,0.1663732970829343,4.369675987120077
535,21,0.0783239725147517,4.360445995848721
535,22,0.2547312779218914,4.357899274894542
535,23,0.0503514473494273,2.794565088292085
535,31,0.0535123430422929,3.165359740252691
536,32,0.0991795191754855,3.672173957693596
536,10,0.0,0.0
536,11,0.1550718720033056,4.357735827345748
536,12,0.5369881999877654,4.510286732866415
536,13,0.1818987219700051,4.344149948763389
536,21,0.0753250927663073,4.357296699209163
536,22,0.2789509719227724,4.33215732128338
536,23,0.0517357038439696,2.9899677373647258
536,31,0.05028456567501,3.083273002918532
537,32,0.0917184454744162,3.337769411875364
537,10,0.0,0.0
537,11,0.1715723312507492,4.333239941216303
537,12,0.4461476114735743,4.512933441102383
537,13,0.1943591626155347,4.324331410855889
537,21,0.0765733988199482,4.348467124413482
537,22,0.3161402342381446,4.309491808962556
537,23,0.0456614260324033,2.750642181080321
537,31,0.0476149075044313,2.997705842406201
538,32,0.0,0.0
538,10,0.0,0.0
538,11,0.0,0.0
538,12,0.1832812390310795,2.7223500962211262
538,13,0.1553521987242776,4.317403427629123
538,21,0.129762968849563,4.327280629698028
538,22,0.1217463897600569,4.330830366316594
538,23,0.0,0.0
538,31,0.0469247256123043,2.938066267372656
539,32,0.0443440953451406,2.941085860394056
539,10,0.0,0.0
539,11,0.0,0.0
539,12,0.0311831300982054,0.835486760961426
539,13,0.0739842718884443,4.336954563789795
539,21,0.0,0.0
539,22,0.0141422094891241,0.5263665168691678
539,23,0.0447471726044684,4.334785004127607
539,31,0.0649845562981542,4.336141078200169
540,32,0.0592334069009268,4.33103668182264
540,10,0.0,0.0
540,11,0.0,0.0
540,12,0.0113649153951044,0.2182934396199827
540,13,5.571328283663848e-06,0.0003504681319627
540,21,0.0,0.0
540,22,0.0009494865062003,0.0633847735349934
540,23,0.0880060886609756,4.31852638424207
540,31,0.0,0.0
541,32,0.0538493870002566,4.32684940518813
541,10,0.0,0.0
541,11,0.0,0.0
541,12,0.2862694090887364,3.791594481272413
541,13,0.0514164285253486,4.049351797035652
541,21,0.0,0.0
541,22,7.663187185571156e-05,0.0031824057597629
541,23,0.0894579258998516,4.3060124027303965
541,31,0.0,0.0
542,32,0.0452351322427599,3.1536240207592576
542,10,0.0,0.0
542,11,0.0,0.0
542,12,0.239595869952862,3.791064498642233
542,13,0.0849687941557385,4.295727228224638
542,21,0.0,0.0
542,22,0.0,0.0
542,23,0.0866188258042118,4.291600614596387
542,31,0.0,0.0
543,32,0.04445967495389,3.2846065428055664
543,10,0.0,0.0
543,11,0.0,0.0
543,12,0.2182043680165373,3.790251175229072
543,13,0.1625539336322168,4.2091822091706845
543,21,0.0,0.0
543,22,0.2432254030406323,3.746118944314208
543,23,0.0830550165238706,4.280338328513979
543,31,0.0,0.0
544,32,0.0128281663712288,0.5108698327428782
544,10,0.0,0.0
544,11,0.0857403381605634,1.4362911390309254
544,12,0.2061813313290201,3.789398035660368
544,13,0.2214790846486462,3.698061161774119
544,21,0.0,0.0
544,22,0.206720823152089,3.7563323506006734
544,23,0.0369791189603146,1.2664182988810793
544,31,0.0,0.0
545,32,0.0064765953969413,0.226293722739071
545,10,0.0,0.0
545,11,0.1877835186573629,3.73632531262477
545,12,0.1945872353749695,3.788603413283472
545,13,0.1899000058117419,3.738561355182492
545,21,0.0,0.0
545,22,0.1862597817724297,3.761023569096254
545,23,0.0331353435960335,2.4558366538831047
545,31,0.0,0.0
546,32,0.1377695044419493,2.963276157105848
546,10,0.0,0.0
546,11,0.1739472757052217,3.7434940303027626
546,12,0.1854858911859243,3.787844399485957
546,13,0.1750190713049678,3.744626369525815
546,21,0.0,0.0
546,22,0.1739972619631866,3.763551339701388
546,23,0.0631322602813254,4.266031765611744
546,31,0.0,0.0
547,32,0.1219278572829793,2.86297775399836
547,10,0.0,0.0
547,11,0.165351271758779,3.7471096824510894
547,12,0.1783393198423286,3.787124352292399
547,13,0.1631866557787489,3.7491200487370784
547,21,0.1410172426059077,2.844235038964804
547,22,0.1649270077563325,3.7652254925085065
547,23,0.1142813664678503,4.175302444450924
547,31,0.0,0.0
548,32,0.1177644750187074,2.897419592192384
548,10,0.0,0.0
548,11,0.1551155005111413,3.749844805245684
548,12,0.1762686596805339,3.7864141722527114
548,13,0.1535956947943231,3.752241803583273
548,21,0.1153337535823261,2.880890783115352
548,22,0.1584521228849247,3.7661137304535854
548,23,0.1161885792931224,3.186408228392316
548,31,0.0,0.0
549,32,0.1128941345337101,2.9192675356008357
549,10,0.0,0.0
549,11,0.1479089143827961,3.751299921321288
549,12,0.1778696328621015,3.78572343423944
549,13,0.1473107201945115,3.753719138686444
549,21,0.1019376114552772,2.743207741975559
549,22,0.1562723446269747,3.765203114192844
549,23,0.092983184518881,2.59668972067392
549,31,0.0,0.0
550,32,0.10610175188383,2.868208553518156
550,10,0.0,0.0
550,11,0.1440670387134315,3.75166277785748
550,12,0.1764454058062098,3.785106919407713
550,13,0.1452850259710701,3.753575085936683
550,21,0.0960661319499051,2.7329503969002227
550,22,0.1570236880330814,3.7639884734486366
550,23,0.0957401872355895,2.7727794030701407
550,31,0.1136047296310815,2.8478142711564662
551,32,0.0,0.0
551,10,0.0,0.0
551,11,0.0,0.0
551,12,0.1571251385410683,3.763341260087581
551,13,0.1406965516587598,3.748807088778445
551,21,0.1296163156828599,3.734339094869206
551,22,0.1335474757375343,3.7387584040269295
551,23,0.0,0.0
551,31,0.0933353871894645,2.7260587682524084
552,32,0.0884339347701523,2.724939351282781
552,10,0.0,0.0
552,11,0.0,0.0
552,12,0.0194051612242165,0.4913849501128329
552,13,0.120409910510376,3.72592258422077
552,21,0.0,0.0
552,22,0.0113073666458116,0.3235550653123381
552,23,0.0002097515641177,0.0082059435953231
552,31,0.0944879321099132,2.966534745327781
553,32,0.0890483518388674,2.9519070727189214
553,10,0.0,0.0
553,11,0.0,0.0
553,12,0.015415651404764,0.4923422504439208
553,13,0.1080512789770455,3.70114712074105
553,21,0.0,0.0
553,22,0.0074834676937826,0.2425237676583949
553,23,0.1101218204523862,3.709360231583904
553,31,0.0,0.0
554,32,0.0873981438904682,3.0713738806409525
554,10,0.0,0.0
554,11,0.0,0.0
554,12,0.2104825995794891,3.145798528862696
554,13,0.1051275839679078,3.709712865677039
554,21,0.0,0.0
554,22,0.0,0.0
554,23,0.1125980993105817,3.7177049106573934
554,31,0.0,0.0
555,32,0.0602752341629012,2.193147490549053
555,10,0.0,0.0
555,11,0.0,0.0
555,12,0.2075254134295479,3.145153722613827
555,13,0.1128527112779043,3.717033808199651
555,21,0.0,0.0
555,22,0.0101103292447223,0.3130894877415592
555,23,0.0944572069363199,3.681802492023901
555,31,0.0,0.0
556,32,0.0267772833584553,0.7239991987615295
556,10,0.0,0.0
556,11,0.0,0.0
556,12,0.2216240000945589,3.144398622031768
556,13,0.1105095098262464,3.7154464116363486
556,21,0.0,0.0
556,22,0.1859044996039568,3.1198330746386995
556,23,0.0313758769257437,1.3134673429751946
556,31,0.0,0.0
557,32,0.0028971006347713,0.0950625910454113
557,10,0.0,0.0
557,11,0.0006180112596522,0.0170240905895002
557,12,0.2279372315111814,3.1437462996813705
557,13,0.148031237570852,2.647278227825324
557,21,0.0,0.0
557,22,0.1821438014717264,3.118339402915927
557,23,0.0261740503640581,1.180828056312778
557,31,0.0,0.0
558,32,0.0086147876082849,0.2715002002374844
558,10,0.0,0.0
558,11,0.167160169971771,3.102510021131684
558,12,0.22884075995856,3.143179073519788
558,13,0.1688231282896289,3.104266844089346
558,21,0.0,0.0
558,22,0.1941284454907131,3.1153510388362733
558,23,0.0746627836435947,3.460722893014234
558,31,0.0,0.0
559,32,0.1361173912498794,2.7166244148113314
559,10,0.0,0.0
559,11,0.174861058650818,3.0981623627664114
559,12,0.2398287069964361,3.142546076468622
559,13,0.1793772356332159,3.099767201160122
559,21,0.0,0.0
559,22,0.1988011203931005,3.1129655598492025
559,23,0.0793601169791652,3.68089887831957
559,31,0.0,0.0
560,32,0.1200485808522685,2.4614853361663465
560,10,0.0,0.0
560,11,0.1790608498401778,3.095240123815515
560,12,0.2408540193761651,3.142040889671579
560,13,0.1838677501786569,3.097189282870976
560,21,0.0,0.0
560,22,0.1988123797496409,3.111455701715342
560,23,0.0765927794105881,3.5734200274586434
560,31,0.0,0.0
561,32,0.131506193190465,2.5352295355749432
561,10,0.0,0.0
561,11,0.1813409441906028,3.0937457935526957
561,12,0.2334391909883374,3.141648764692365
561,13,0.1844778313021619,3.096312048135635
561,21,0.1014296291925525,2.259201270388449
561,22,0.2081547406880155,3.109084235162684
561,23,0.0638779791919017,2.8423574631504
561,31,0.0,0.0
562,32,0.1347395199396616,2.518969191971964
562,10,0.0,0.0
562,11,0.1874759240038067,3.092053204090152
562,12,0.2232240355093999,3.1413082552380915
562,13,0.193340243665542,3.093433545782965
562,21,0.0978068364370909,2.2220249327313217
562,22,0.2100816161116219,3.1095315013026243
562,23,0.0906561401100983,2.1600242566852192
562,31,0.0,0.0
563,32,0.1292701319894429,2.4094252443994133
563,10,0.0,0.0
563,11,0.1915873702754287,3.090565262797996
563,12,0.2301067963170849,3.140830744683915
563,13,0.1942823155869091,3.092840422060072
563,21,0.1072835086013785,2.283924097308756
563,22,0.2039165409801538,3.1104596727510563
563,23,0.0827019355401852,2.023519099064554
563,31,0.0,0.0
564,32,0.1330749865834477,2.3603301314378404
564,10,0.0,0.0
564,11,0.1879429632583088,3.0913750385400065
564,12,0.2336973734506191,3.14040782388016
564,13,0.1880938824416856,3.093743915870032
564,21,0.1104801582034576,2.2958589972624206
564,22,0.1946127361526577,3.111081955904265
564,23,0.0880378061644048,2.020915503106638
564,31,0.0,0.0
565,32,0.1397538987041629,2.456466146911741
565,10,0.0,0.0
565,11,0.1803533197670672,3.093019087879797
565,12,0.2270691066691211,3.140106919475945
565,13,0.1795665172926817,3.0951864629848864
565,21,0.1125652754951906,2.349283534136135
565,22,0.2006117170620554,3.1096707816729543
565,23,0.0973858902721926,2.1572765105259712
565,31,0.0844192823273844,2.207094212463382
566,32,0.0,0.0
566,10,0.0,0.0
566,11,0.0,0.0
566,12,0.2297349229050293,3.137921786101263
566,13,0.185019723066968,3.093198709870696
566,21,0.1573961886608442,3.0553771703109254
566,22,0.2018528276040235,3.106765780329316
566,23,0.0094594000488719,0.3124032959955918
566,31,0.0912439667490706,2.268845343877128
567,32,0.0702514622644696,1.9558504377780557
567,10,0.0,0.0
567,11,0.0,0.0
567,12,0.0301583468445354,0.4774207437053928
567,13,0.1580140892692468,3.061737931924666
567,21,0.0,0.0
567,22,0.0854007637339633,1.585071463638304
567,23,0.0,0.0
567,31,0.1031407988368031,2.3171617236927378
568,32,0.0984000451893211,2.3154565363342656
568,10,0.0,0.0
568,11,0.0,0.0
568,12,0.023070939780389,0.4707754354031718
568,13,0.1342422501383434,3.0326487771018917
568,21,0.0,0.0
568,22,0.0,0.0
568,23,0.1294996682573788,3.0331499249496265
568,31,0.0,0.0
569,32,0.1302806044124342,2.8980728747154543
569,10,0.0,0.0
569,11,0.0,0.0
569,12,0.2336744858603005,2.6202325023812496
569,13,0.1285783847736755,3.025718392112577
569,21,0.0,0.0
569,22,0.0,0.0
569,23,0.1519873217100226,3.0611273486703783
569,31,0.0,0.0
570,32,0.0929723321614915,2.329775006249651
570,10,0.0,0.0
570,11,0.0,0.0
570,12,0.2411483469941923,2.619543634128591
570,13,0.147185355112614,3.0532288996850254
570,21,0.0,0.0
570,22,0.0067205721916998,0.1343776627095712
570,23,0.1266721333688549,3.03122727661026
570,31,0.0,0.0
571,32,0.0642005556510581,1.819287716047702
571,10,0.0,0.0
571,11,0.0,0.0
571,12,0.2450011766454459,2.618914256945485
571,13,0.1495309280502967,3.05149070942995
571,21,0.0,0.0
571,22,0.0633731489644906,0.800702878297687
571,23,0.0950558162084156,3.0122550236015706
571,31,0.0,0.0
572,32,0.0,0.0
572,10,0.0,0.0
572,11,0.0,0.0
572,12,0.2527519954663281,2.6182801147162063
572,13,0.1449805655862832,3.0533849885665507
572,21,0.0,0.0
572,22,0.214151059966259,2.5910238192086226
572,23,0.0356153910677089,1.1752069711291344
572,31,0.0,0.0
573,32,0.0,0.0
573,10,0.0,0.0
573,11,0.1907344691924829,2.5748708972125747
573,12,0.2635438216434785,2.617644079627858
573,13,0.1970518664498317,2.5763002600699787
573,21,0.0,0.0
573,22,0.2166578713104586,2.588972518659165
573,23,0.0352126523256865,1.121962279129623
573,31,0.0,0.0
574,32,0.0119350673670024,0.2429977290625199
574,10,0.0,0.0
574,11,0.1957796975943594,2.571616444781617
574,12,0.2695409419356666,2.6170754144601207
574,13,0.199350761736673,2.5739702651636844
574,21,0.0,0.0
574,22,0.2226655641726466,2.586496951618867
574,23,0.0971750297528791,2.994826549702568
574,31,0.0,0.0
575,32,0.1406228983251629,2.0309083076301464
575,10,0.0,0.0
575,11,0.1972091387055427,2.568427024191656
575,12,0.2961656813357798,2.6163252511648705
575,13,0.1998872834037162,2.571256193246535
575,21,0.0,0.0
575,22,0.2291214056383846,2.5828088968140865
575,23,0.1018191325411269,3.0081553861613544
575,31,0.0,0.0
576,32,0.1518465686384794,2.185848298847754
576,10,0.0,0.0
576,11,0.2013370980854243,2.563965729719342
576,12,0.3137690192237462,2.6156732400149068
576,13,0.2040041011605624,2.566783127395085
576,21,0.0,0.0
576,22,0.2300642624546943,2.579844936761145
576,23,0.0911685115490297,2.473029629399349
576,31,0.0,0.0
577,32,0.1371407663619822,1.966328251852868
577,10,0.0,0.0
577,11,0.2028229750220916,2.559639040787072
577,12,0.3392453737749339,2.6149395635120247
577,13,0.2106752922253094,2.561794095341998
577,21,0.0114639261710222,0.1434056952687029
577,22,0.2306699491471492,2.576012309051136
577,23,0.0737227312156802,2.0041153534153877
577,31,0.0,0.0
578,32,0.1475695395357202,2.091755550951824
578,10,0.0,0.0
578,11,0.203726786318255,2.5544537632523143
578,12,0.3781227814238482,2.614027400497596
578,13,0.2098324405396295,2.557264076553325
578,21,0.1063730040824782,1.737961420965128
578,22,0.2508052457883509,2.5684067560683816
578,23,0.0744896369653236,2.1318340715640574
578,31,0.0,0.0
579,32,0.1437788032232958,2.0590675160546
579,10,0.0,0.0
579,11,0.2051113757538086,2.549012474424164
579,12,0.4092241666235005,2.6131936258241875
579,13,0.2083854089324521,2.552471127370181
579,21,0.1076722348782574,1.7782414874038428
579,22,0.2621480586460219,2.561141187722418
579,23,0.0718636634982169,1.3541788666678398
579,31,0.0,0.0
580,32,0.1477235492253536,2.063313276857672
580,10,0.0,0.0
580,11,0.2044377915775038,2.542933966622155
580,12,0.4502501175198175,2.6121857567508338
580,13,0.2253564045467027,2.541522864736691
580,21,0.1059229371882203,1.758816521697117
580,22,0.2601908499296012,2.5558782787299736
580,23,0.0924333422631488,1.684818655763531
580,31,0.0,0.0
581,32,0.1494728319906099,2.131393674108272
581,10,0.0,0.0
581,11,0.2163791466916539,2.5320394027646818
581,12,0.4936176658187458,2.6110922782696697
581,13,0.2216682958896093,2.5356658089220008
581,21,0.1002853379531559,1.7035851673335718
581,22,0.2742522187583065,2.546281271131906
581,23,0.0865608392710634,1.5990176823134163
581,31,0.0,0.0
582,32,0.1486921942555529,2.1150715339155406
582,10,0.0,0.0
582,11,0.2192493192985583,2.523686453075857
582,12,0.5164165154372354,2.610336381473382
582,13,0.2293199906878551,2.526462002634639
582,21,0.1029824791586472,1.736037252683136
582,22,0.3006864441106693,2.5322242913089745
582,23,0.0793004628062808,1.50997017384231
582,31,0.0,0.0
583,32,0.1414725890561801,2.060998191852281
583,10,0.0,0.0
583,11,0.2200251949613998,2.5166431152044764
583,12,0.5574109941490146,2.609221847899971
583,13,0.2391653971747062,2.515649914688869
583,21,0.0999941654356227,1.7369080022612815
583,22,0.2957764149215553,2.526434270592384
583,23,0.0820004093710873,1.5718924380983217
583,31,0.0,0.0
584,32,0.1500217882190477,2.0193047124609844
584,10,0.0,0.0
584,11,0.2329291969287844,2.5026282153659665
584,12,0.5346720113639548,2.609354208031557
